GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "33874","Montgomery County-Bucks County-Chester County, PA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1286674,1321961,1338367,1346735,1365318,1373325,1386805,1396848,1404812,1411409,1422417,1443499,1457705,1465809,1475144,1488591,1499506,1520075,1545943,1570427,1584686,1600989,1619425,1635394,1653693,1672753,1693588,1712602,1727356,1747582,1766685,1785723,1803299,1821055,1837951,1853158,1866209,1880200,1892662,1904020,1916433,1926236,1934573,1940167,1946881,1954066,1957876,1962822,1970524,1978845
 "33874","Montgomery County-Bucks County-Chester County, PA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5086,5262,5544,6049,6608,7274,7833,8623,9500,10356,11462,12640,14068,15213,16138,17677,19013,20181,21498,23473,25615,26935,27573,29072,30259,31495,33314,35193,37265,39962,41471,45009,46709,46963,48361,51349,53474,56874,58804,56415,55042,58095,62013,65642,64695,68113,71184,72674,74625,78924
 "35004","Nassau County-Suffolk County, NY (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12778047,13691838,14770994,16067961,17345538,18776145,20409159,21805712,23767674,26334501,29349628,33519620,37520297,40883000,44170090,49682800,53131424,56523366,60335982,65548524,70537305,74235354,74889640,78551307,81018204,84177748,88008109,92858993,99497767,104580327,109988942,119108584,122974898,122992974,125068770,131497353,138598578,148315798,158405558,161879359,157350431,163568660,170895046,182095145,180984616,188163982,196511557,202686358,212721460,223660292
 "35004","Nassau County-Suffolk County, NY (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2516514,2562941,2574207,2582071,2585084,2570413,2594078,2600199,2603331,2601407,2601014,2605794,2600771,2603666,2621052,2623486,2621546,2618616,2615404,2623149,2618626,2609591,2619849,2636238,2651210,2662500,2674341,2684165,2695414,2713679,2736976,2760794,2779574,2796317,2810610,2816179,2810005,2800531,2797303,2805347,2819294,2836072,2845014,2846760,2849888,2850786,2847597,2843267,2841235,2839436
 "35004","Nassau County-Suffolk County, NY (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5078,5342,5738,6223,6710,7305,7868,8386,9130,10123,11284,12863,14427,15702,16852,18938,20267,21585,23069,24988,26937,28447,28585,29797,30559,31616,32908,34595,36914,38538,40186,43143,44242,43984,44499,46694,49323,52960,56628,57704,55812,57674,60068,63966,63506,66004,69010,71286,74869,78769
 "35084","Newark, NJ-PA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",9718818,10516322,11230018,12080440,12968035,13944399,14989792,16167421,17604487,19439147,21488219,24169880,26978924,29121381,31349116,34589944,36789341,39193525,42170647,46212547,49195540,51608293,52482248,56717590,58891688,60606373,64885643,68808586,72902837,78313297,81941518,91607070,94620367,94940516,97888337,101860317,105410533,113085340,119642533,122753097,118434710,122552043,127724355,131795379,133740987,140191097,145874682,149761043,154868291,163444515
 "35084","Newark, NJ-PA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1995650,2021361,2044052,2040816,2035170,2021703,2015291,2010118,1998792,1995827,1993529,1984616,1980127,1975787,1978385,1979702,1983060,1984504,1983577,1978599,1970314,1962745,1970336,1985798,2003326,2016186,2027179,2040280,2053489,2069198,2086199,2100376,2112108,2123151,2130810,2132000,2130238,2128310,2128106,2131769,2140678,2147738,2152867,2153775,2157243,2158323,2159049,2161630,2166742,2173508
 "35084","Newark, NJ-PA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4870,5203,5494,5919,6372,6897,7438,8043,8808,9740,10779,12179,13625,14739,15846,17472,18552,19750,21260,23356,24968,26294,26636,28562,29397,30060,32008,33725,35502,37847,39278,43615,44799,44717,45939,47777,49483,53134,56220,57583,55326,57061,59328,61193,61996,64954,67564,69282,71475,75198
 "35154","New Brunswick-Lakewood, NJ (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",6347328,6990400,7733632,8559677,9517575,10464392,11440194,12545231,13947769,15693231,17670474,20052503,22543738,24546989,26601373,29799135,32261518,34992020,38136408,42249750,45428563,47997362,49537321,53199848,55380771,57645180,61426646,65377541,70143101,75789027,79862588,88393378,91902778,93073367,95786414,100446361,104417801,111862582,119005257,122211026,117422697,120146077,127057706,132851557,134174382,140385919,146252438,151204744,157836419,166817620
 "35154","New Brunswick-Lakewood, NJ (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1418193,1460078,1490957,1522506,1541802,1558828,1572243,1582124,1598122,1619494,1639076,1652792,1667869,1684586,1704976,1730518,1764538,1803551,1841733,1870861,1887678,1903766,1923031,1947726,1974324,2001554,2031528,2059799,2090337,2120767,2150801,2182098,2207361,2235136,2256381,2271873,2283796,2290119,2301265,2314880,2328560,2342804,2349186,2354211,2359870,2363787,2367002,2370179,2376181,2383854
 "35154","New Brunswick-Lakewood, NJ (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4476,4788,5187,5622,6173,6713,7276,7929,8728,9690,10781,12133,13516,14572,15602,17220,18283,19402,20707,22583,24066,25212,25760,27314,28050,28800,30237,31740,33556,35737,37132,40508,41635,41641,42451,44213,45721,48846,51713,52794,50427,51283,54086,56431,56857,59390,61788,63795,66424,69978
 "35614","New York-Jersey City-White Plains, NY-NJ (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",55040405,59197767,62675545,66719037,70170283,75153600,80666488,85054553,91444246,99212124,107359554,119040791,133187429,144536030,156771549,172720494,185272778,198593807,213629172,237081877,255390604,275605249,271779141,288937425,297548013,307133876,327267543,347733239,369142750,392904609,417950242,453523049,471992728,468631240,470058880,491813615,513994345,561874891,611668936,617682086,601259751,627554017,668940116,705303903,717902440,755256201,789552702,821770865,884401514,926310554
 "35614","New York-Jersey City-White Plains, NY-NJ (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",10990129,11044900,11053344,10980425,10812795,10706249,10596774,10520315,10383870,10251716,10166506,10134691,10154424,10175391,10260208,10324979,10361785,10403487,10417555,10424256,10403769,10412800,10465788,10544951,10644364,10727084,10811451,10897464,10996288,11104280,11218453,11312936,11377721,11399982,11401002,11377819,11344791,11319792,11345651,11420359,11511625,11597179,11705398,11797077,11863884,11914446,11956027,11970744,11941540,11907010
 "35614","New York-Jersey City-White Plains, NY-NJ (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5008,5360,5670,6076,6490,7020,7612,8085,8806,9678,10560,11746,13116,14204,15280,16728,17880,19089,20507,22743,24548,26468,25968,27401,27954,28632,30270,31910,33570,35383,37256,40089,41484,41108,41230,43226,45307,49637,53912,54086,52231,54113,57148,59786,60512,63390,66038,68648,74061,77795
 "36084","Oakland-Berkeley-Livermore, CA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",7779807,8391110,8956041,9779719,10472160,11613588,12884716,14262688,15656445,17605486,19724931,22445332,25264709,27038993,29493381,32797831,35506631,37908225,40470502,44055167,47617284,50799241,52670590,56026807,58169323,60239838,63909222,68615594,73916040,80636899,87239162,99866511,103284807,102548469,105052123,110180756,115232657,124283095,129215253,132566774,125708800,129745614,139988575,149708107,154998386,166200687,182310666,193933302,206679563,222646436
 "36084","Oakland-Berkeley-Livermore, CA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1606461,1630319,1647854,1667209,1663312,1673962,1679922,1699369,1714812,1729787,1742104,1768714,1793243,1819172,1850844,1877946,1908847,1940873,1969306,2010342,2055838,2115483,2141726,2171976,2191721,2203686,2218623,2243326,2283432,2327566,2364097,2402650,2440436,2441968,2441694,2438145,2440558,2445318,2464867,2500552,2536429,2565602,2596450,2631869,2674005,2718032,2759240,2787500,2802994,2816968
 "36084","Oakland-Berkeley-Livermore, CA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4843,5147,5435,5866,6296,6938,7670,8393,9130,10178,11322,12690,14089,14863,15935,17465,18601,19532,20551,21914,23162,24013,24593,25795,26540,27336,28806,30587,32371,34644,36902,41565,42322,41994,43024,45190,47216,50825,52423,53015,49561,50571,53915,56883,57965,61147,66073,69572,73735,79038
 "37964","Philadelphia, PA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",10133080,10957303,11495346,12295342,12962517,13893512,14976479,15976672,17131880,18691405,20243910,21927104,23983938,25853009,27418422,29344185,31299775,32973767,34922909,36933081,39068914,41304042,42561572,44241183,45102174,45656385,47367449,49170493,50738031,53590358,55348491,58990597,59907142,60899434,63224231,67402122,69578242,73056700,81288988,89308902,85592735,89701528,93585015,100592823,104278823,108740112,112877424,119834121,118596173,125933493
 "37964","Philadelphia, PA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2548662,2550036,2530486,2491488,2439156,2408204,2375058,2347845,2317469,2286797,2267222,2239843,2221595,2208270,2198541,2187923,2182326,2186691,2188779,2176162,2155789,2132326,2131073,2126671,2126617,2121864,2109520,2095137,2082765,2076852,2070884,2066099,2057496,2050422,2045913,2044390,2043014,2042516,2048225,2055977,2072788,2087275,2099550,2112553,2119899,2128352,2134419,2139880,2143708,2148889
 "37964","Philadelphia, PA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3976,4297,4543,4935,5314,5769,6306,6805,7392,8174,8929,9790,10796,11707,12471,13412,14342,15079,15955,16972,18123,19370,19972,20803,21208,21517,22454,23469,24361,25804,26727,28552,29117,29701,30903,32969,34057,35768,39688,43439,41294,42975,44574,47617,49190,51091,52884,56000,55323,58604
 "40484","Rockingham County-Strafford County, NH (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",776969,830876,912316,1021167,1154059,1263830,1383049,1573494,1794030,2082883,2413816,2797670,3205569,3575313,3972138,4460286,4980880,5493724,6056208,6741341,7212108,7399501,7563965,8000109,8276588,8793234,9380663,9931174,10737937,11763046,12590990,14477460,14890164,15151778,15557220,16518681,17295099,18319032,19121681,19509530,19020331,20023921,21326552,22512398,22657699,23965437,25342223,26354189,27806116,29402258
 "40484","Rockingham County-Strafford County, NH (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",203099,210119,213693,225087,233641,241226,243515,249161,258670,266728,272301,277304,282857,286996,292336,299220,306668,317498,328729,338664,347221,351073,346602,349042,354076,358332,363287,369924,374914,380090,384881,391242,397314,402029,404739,407029,409871,413981,415867,417456,418117,418489,420250,422876,424442,428004,429908,432953,436702,439266
 "40484","Rockingham County-Strafford County, NH (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3826,3954,4269,4537,4939,5239,5680,6315,6936,7809,8865,10089,11333,12458,13588,14906,16242,17303,18423,19906,20771,21077,21823,22920,23375,24539,25822,26847,28641,30948,32714,37004,37477,37688,38438,40584,42196,44251,45980,46734,45490,47848,50747,53236,53382,55993,58948,60871,63673,66935
 "41884","San Francisco-San Mateo-Redwood City, CA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",7426961,8047234,8544447,9187107,9857329,10801483,11882251,12838883,13978954,15479242,17139753,19150562,21689799,23238077,25193284,27902390,29585472,31441578,32905850,36235892,38394317,40272655,42474338,44561843,46178471,47779898,51711320,56626790,59585058,67035700,74699708,87297492,85506554,81238072,81631940,87388924,95442659,106076818,112122455,113320937,109389967,114992261,124840803,139168813,141616376,156146338,171867936,182463476,197312781,212709192
 "41884","San Francisco-San Mateo-Redwood City, CA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1278524,1269896,1264379,1259724,1267103,1266803,1261459,1266685,1261199,1260293,1261447,1269272,1278649,1291397,1311264,1326902,1348159,1358980,1364755,1367085,1371967,1373670,1385201,1397792,1409858,1417187,1426076,1441177,1460465,1472913,1479254,1485705,1486486,1470351,1459217,1451486,1453094,1458826,1472522,1494982,1515539,1525275,1544081,1568454,1588854,1608786,1629283,1640999,1647974,1652850
 "41884","San Francisco-San Mateo-Redwood City, CA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5809,6337,6758,7293,7779,8527,9419,10136,11084,12282,13587,15088,16963,17995,19213,21028,21945,23136,24111,26506,27985,29318,30663,31880,32754,33715,36261,39292,40799,45512,50498,58758,57523,55251,55942,60207,65682,72714,76143,75801,72179,75391,80851,88730,89131,97058,105487,111190,119731,128692
 "42034","San Rafael, CA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1233473,1319908,1421836,1581155,1728807,1889287,2109152,2349280,2589028,2959686,3370252,3940435,4463347,4812780,5230185,5681017,6023344,6329703,6592641,7204904,7604056,7962427,8397207,9045108,9547840,10116017,10842938,11658332,12745226,14341222,15436940,17242038,18186088,17457981,17544470,18761815,19810578,21519094,22208959,22527700,20627897,21264321,23228271,24912755,25439774,27766076,29910331,30863148,32395707,34866708
 "42034","San Rafael, CA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",203506,208245,207014,207699,215802,211584,216965,220963,223289,223558,222870,222944,223911,223426,223972,223232,222459,224013,224938,226013,229176,230522,233443,235820,238040,239032,239195,238705,241797,244706,246269,247520,247866,246225,245054,243769,244206,244580,246248,248398,250862,252905,255363,256072,258453,260435,261016,260633,259725,259666
 "42034","San Rafael, CA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",6061,6338,6868,7613,8011,8929,9721,10632,11595,13239,15122,17675,19934,21541,23352,25449,27076,28256,29309,31878,33180,34541,35971,38356,40110,42321,45331,48840,52710,58606,62683,69659,73371,70903,71594,76966,81122,87984,90189,90692,82228,84080,90962,97288,98431,106614,114592,118416,124731,134275
 "42644","Seattle-Bellevue-Kent, WA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",6740175,6895085,7026645,7496906,8310593,9345715,10619671,11765740,13149385,15447700,18167965,20802311,23201412,24792801,26081521,28168972,30594246,33109532,35490737,39312099,43733371,48078848,51077849,55011206,56999060,59921356,63594197,68923740,75229398,84881666,93085299,99073381,100189504,101031000,103843369,113229766,116749011,129419548,140547851,144880459,134539567,137760428,147889561,165117173,170007441,187035219,199264660,212424260,228471625,247505087
 "42644","Seattle-Bellevue-Kent, WA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1405301,1422252,1417568,1401565,1405005,1418883,1434304,1447092,1469663,1509420,1558942,1617070,1651559,1667933,1676257,1696154,1729756,1766418,1811244,1865477,1922645,1988288,2025946,2071798,2109991,2135762,2165810,2200549,2252939,2299761,2326989,2348194,2376480,2390211,2399052,2418830,2450117,2493673,2531983,2569642,2618314,2653882,2696128,2743475,2791779,2843147,2896610,2954297,3007268,3048064
 "42644","Seattle-Bellevue-Kent, WA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4796,4848,4957,5349,5915,6587,7404,8131,8947,10234,11654,12864,14048,14864,15559,16608,17687,18744,19595,21073,22746,24181,25212,26552,27014,28056,29363,31321,33392,36909,40002,42191,42159,42269,43285,46812,47650,51899,55509,56382,51384,51909,54853,60185,60896,65785,68792,71903,75973,81201
 "45104","Tacoma-Lakewood, WA (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1697754,1835969,1916172,1928228,2163850,2484024,2798862,3119030,3413626,3927031,4414611,5029397,5653187,6117588,6485232,6964788,7431111,7864369,8281742,8914701,9704072,10789189,11495500,12408864,13063770,13598639,14414153,15284211,16701813,17969055,18833613,20184083,20717279,21345966,22274888,23410203,24990116,27108369,29201704,30876967,29898169,30550013,31946268,33258186,34310408,36560068,38528404,40689898,43103444,46449056
 "45104","Tacoma-Lakewood, WA (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",405452,412738,417622,404534,395976,415098,431972,439150,447020,461709,473189,488754,500132,509976,511842,519868,528270,534606,545019,560916,570569,590519,604759,619060,630334,638397,648820,656246,665132,679000,692662,703993,716447,728091,733969,740137,748148,763408,772484,785400,796483,795393,802976,811009,819059,828920,841706,860072,877201,891299
 "45104","Tacoma-Lakewood, WA (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4187,4448,4588,4767,5465,5984,6479,7102,7636,8505,9329,10290,11303,11996,12670,13397,14067,14711,15195,15893,17008,18271,19008,20045,20725,21301,22216,23290,25111,26464,27190,28671,28917,29318,30349,31630,33403,35510,37802,39314,37538,38409,39785,41008,41890,44106,45774,47310,49137,52114
 "47664","Warren-Troy-Farmington Hills, MI (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8463392,8629349,9452220,10599936,12045534,12881939,13739774,15748916,18261466,20795011,23053829,24548143,26325864,27183006,29140202,32959237,37039067,39853216,41617891,45173990,49347797,51688517,52385538,55903944,59400893,64697074,69374513,73519869,78088400,84844266,89402299,97070712,98851738,98245048,99870130,101879769,104512571,105987956,109120423,109564758,101431396,104081698,112653939,120056056,121516123,128577012,136832077,141322086,147157059,154357657
 "47664","Warren-Troy-Farmington Hills, MI (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1729757,1770000,1790791,1800991,1842144,1870980,1884431,1899899,1935029,1972820,2003636,2013412,2000563,1991099,1985552,2001605,2023195,2051711,2080391,2098022,2115591,2143071,2173852,2204967,2230999,2255989,2288433,2319620,2339726,2356606,2375535,2398248,2418688,2431300,2447217,2462057,2470785,2477207,2476124,2474446,2474192,2476438,2488306,2504929,2525489,2539768,2545119,2556103,2565440,2572549
 "47664","Warren-Troy-Farmington Hills, MI (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4893,4875,5278,5886,6539,6885,7291,8289,9437,10541,11506,12192,13159,13652,14676,16466,18307,19424,20005,21532,23326,24119,24098,25354,26625,28678,30315,31695,33375,36003,37635,40476,40870,40408,40810,41380,42299,42785,44069,44279,40996,42029,45273,47928,48116,50625,53763,55288,57361,60002
 "47894","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Division) *", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12721667,14356228,16102137,17666193,19230207,20867156,22833689,24786503,26978670,29944221,32845723,36704505,40677905,44051795,47383780,52801858,57537164,62344273,67448661,74621457,80470371,84945601,88801581,93932144,98752305,103644383,108112919,113476933,121203961,130428827,141511509,155438359,162710668,166954054,176044323,189849217,204253970,217602539,229634864,238325413,237356207,250953131,268744805,280004149,278322931,291894191,306384906,315481288,326182025,343757329
 "47894","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Division) *", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",2524187,2573731,2615795,2665904,2676056,2681230,2691417,2704869,2707627,2729769,2735019,2755455,2799576,2832392,2869631,2924679,2982146,3049493,3117464,3183437,3237084,3273701,3321560,3370670,3415555,3461720,3502620,3550254,3595717,3650086,3722127,3801882,3888914,3956333,4013173,4080005,4143951,4181477,4227177,4286381,4371298,4467873,4552803,4633610,4706836,4764449,4816403,4864642,4914043,4955030
 "47894","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Division) *", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5040,5578,6156,6627,7186,7783,8484,9164,9964,10970,12009,13321,14530,15553,16512,18054,19294,20444,21636,23441,24859,25948,26735,27867,28913,29940,30866,31963,33708,35733,38019,40885,41840,42199,43867,46532,49290,52040,54323,55601,54299,56168,59028,60429,59132,61265,63613,64852,66378,69375
 "48424","West Palm Beach-Boca Raton-Boynton Beach, FL (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1491485,1730901,1970214,2278532,2705173,3126087,3408514,3833220,4369463,5168724,6190219,7594927,9273563,10078818,11531296,13102450,14770354,16229804,18019484,20232163,22927741,25448269,27542116,29425628,31386076,33089852,36018232,38980809,41273217,44887317,46809196,51757804,52885923,53848794,55766207,61743400,69464449,76455771,80694551,77917076,68786050,72210911,77249467,85062731,83831006,92512222,100031053,101946879,110544631,118519249
 "48424","West Palm Beach-Boca Raton-Boynton Beach, FL (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",336706,352387,371531,391810,427919,456706,475043,487791,499832,518345,550912,585742,620590,645890,667449,693847,723005,753379,784835,815019,842086,871560,898852,926446,957014,988009,1013781,1040144,1069718,1096123,1116913,1135787,1160474,1191340,1218100,1252223,1278380,1284489,1286586,1294938,1307371,1323648,1336720,1355058,1376716,1399039,1424685,1451384,1470338,1485941
 "48424","West Palm Beach-Boca Raton-Boynton Beach, FL (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4430,4912,5303,5815,6322,6845,7175,7858,8742,9972,11236,12966,14943,15605,17277,18884,20429,21543,22960,24824,27227,29199,30641,31762,32796,33491,35529,37476,38583,40951,41909,45570,45573,45200,45781,49307,54338,59522,62720,60171,52614,54554,57790,62774,60892,66126,70213,70241,75183,79760
 "48864","Wilmington, DE-MD-NJ (Metropolitan Division)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2283575,2445664,2653630,2891152,3177295,3444335,3644633,4015779,4333556,4772106,5268142,5945981,6549779,7059178,7503119,8271914,8972905,9387623,10105152,11063163,12307455,13083298,13742601,14329541,14911545,15444428,16271376,17244036,18087438,19851102,21162759,23240686,25756591,26610205,26856682,27503956,28166345,29759497,30446853,29889328,30063453,30477052,33028057,32967504,32927670,34233143,35654993,36248011,37757025,39679714
 "48864","Wilmington, DE-MD-NJ (Metropolitan Division)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",492101,501067,511953,516299,520311,520912,525257,525214,525952,527362,526935,523765,524844,528434,532164,536585,540197,546390,553916,564180,572925,581033,589311,596923,603155,610019,617845,624833,631360,637884,645153,652462,658323,664653,671558,678588,685567,691826,696047,700164,703897,705893,709293,712024,715063,717380,719796,721159,721830,724768
 "48864","Wilmington, DE-MD-NJ (Metropolitan Division)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4640,4881,5183,5600,6107,6612,6939,7646,8239,9049,9998,11352,12479,13359,14099,15416,16610,17181,18243,19609,21482,22517,23320,24006,24723,25318,26336,27598,28648,31120,32803,35620,39125,40036,39992,40531,41085,43016,43743,42689,42710,43175,46565,46301,46049,47720,49535,50264,52307,54748
"Note: See the included footnote file."
"Last updated: November 14, 2019-- new statistics for 2018; revised statistics for 1969-2017. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
